BCL3	CBLB	0.00049245662859002	2
BCL3	CSK	0.00473588982332155	5
BCL3	CTSZ	0.000647355525193195	3
BCL3	DCP2	0.00536420090814499	2
BCL3	DENND2D	0.00866229004782971	3
BCL3	DYNLT1	0.00902873582110687	4
BCL3	EPS15	0.00973236462975243	2
BCL3	FAM89B	9.5914938570829e-05	2
BCL3	FLOT1	0.00941024975999781	2
BCL3	GLCCI1	6.67594667809479e-05	2
BCL3	H1FX	4.27911885432208e-05	2
BCL3	IRF8	0.0006615179773284	3
BCL3	ITFG3	0.000145199953264996	2
BCL3	JMJD8	3.96495846494843e-06	2
BCL3	KIAA0247	3.63416256365182e-05	2
BCL3	LAT2	0.00609284783730426	4
BCL3	LPIN1	0.00590239401690438	3
BCL3	LY86	0.00612704568451205	2
BCL3	MDC1	0.00266230577719017	3
BCL3	NBN	0.000871277130716001	2
BCL3	NEK8	0.00276234660516492	2
BCL3	NMT1	0.00572796011874832	2
BCL3	OIP5	0.00978596761687178	2
BCL3	P2RY11	0.00524810167237649	7
BCL3	PDCD10	0.00229462161859036	2
BCL3	PIGO	0.00567597096402694	2
BCL3	PLEKHG2	0.00627923102655009	4
BCL3	RAB8A	8.18015392257183e-05	2
BCL3	RGS1	0.0081105106203056	3
BCL3	RNF167	0.00430530307558491	5
BCL3	SDCCAG3	0.00901086491180177	2
BCL3	SH3BP2	0.0023097382386485	3
BCL3	SNHG9	0.00357769885858653	3
BCL3	SNX11	0.00602120609826304	3
BCL3	TLN1	0.000711748490027106	2
BCL3	TNIP1	0.0064786809939651	2
BCL3	TNS3	0.00261162437866719	2
BCL3	TRAPPC5	0.00281632757171962	5
BCL3	TRIM25	0.00569216920441103	2
BCL3	TYMP	0.00345521693241611	4
BCL3	TYROBP	0.00353622761495878	2
BCL3	USP22	0.00942416754016943	2
BCL3	VEGFB	0.000743277572779244	2
BCL3	WDR83	0.00770370442053824	2
CLOCK	DPAGT1	0.00268712583055448	2
CLOCK	HSP90B1	0.000251000284249323	2
CLOCK	POLR3A	0.008053677163175	2
CLOCK	SLC35B2	0.000826168019296804	2
CLOCK	ZZZ3	0.00341573749312076	2
E2F1	BCL2L12	0.000116680597635585	2
E2F1	BRI3BP	1.09464157169184e-05	2
E2F1	CAMK2G	0.00255101148324228	2
E2F1	CPT2	0.00828362362984865	2
E2F1	DNMT1	0.00126698247951135	2
E2F1	ESYT1	0.00382659011108185	2
E2F1	HNRNPA2B1	0.00297450895776786	2
E2F1	KDELC2	0.000537079727918759	2
E2F1	LRRC16A	0.00259932890354218	2
E2F1	MCM6	0.00403773935668949	2
E2F1	PLEKHO2	0.000689745151019558	2
E2F1	RAD51C	0.00100595434421481	2
E2F1	TPT1	0.00529250742386899	2
E2F1	ZCCHC17	0.00721631673952585	2
E2F4	ANAPC13	0.00720255565910872	2
E2F4	ANGPTL6	0.00621360812880266	2
E2F4	ATG10	0.0096347317644482	2
E2F4	ATG2A	0.00459746443069492	2
E2F4	BRI3BP	0.00117068022507366	2
E2F4	C16orf59	0.000572866175139933	4
E2F4	C1orf131	0.0031528625773134	2
E2F4	CDCA7	0.000916849887949687	3
E2F4	CDK5RAP3	0.00662144602508169	2
E2F4	CREBZF	0.00404694067477946	2
E2F4	DHX15	0.00322959487166393	2
E2F4	DNASE2	0.0037198955459521	3
E2F4	E2F2	0.00631207373849371	3
E2F4	FANCI	0.00325216832932403	2
E2F4	FGFR1OP	7.41926227499184e-05	2
E2F4	GCDH	0.00193749212974008	3
E2F4	HIST1H2BK	0.00104910322636768	3
E2F4	HIST2H2AC	0.00696951155311679	2
E2F4	HNRNPA2B1	0.00881005752539156	3
E2F4	HNRNPAB	0.00696342232391653	2
E2F4	ID3	0.00678929651089862	3
E2F4	IK	0.00879650626171076	2
E2F4	JUND	0.00609359131626529	2
E2F4	KIAA0247	0.00306214367082957	2
E2F4	LRRC42	0.000737777465132241	2
E2F4	LSM3	1.12095506698529e-05	3
E2F4	LSM4	0.00884519999272851	2
E2F4	MB21D1	0.0082263994013929	2
E2F4	MCM7	0.00259173887698458	2
E2F4	MLEC	0.00532519604661371	2
E2F4	MXD3	0.000907552836732016	2
E2F4	MYB	8.8052010822007e-07	3
E2F4	NASP	0.0062808446777438	2
E2F4	NHLRC2	0.000231609059217276	2
E2F4	NQO2	0.0015032439163338	2
E2F4	NSUN6	0.00194115262831299	2
E2F4	PCNA	7.82338647480063e-05	3
E2F4	PFN1	0.00382317822257392	4
E2F4	PPP1R3D	0.00229250118420823	2
E2F4	RAVER1	6.99569530267277e-05	2
E2F4	RNASEH2A	0.00701315822369728	4
E2F4	RNF167	4.7240157756807e-05	4
E2F4	RRM1	0.00334496097080218	3
E2F4	SAC3D1	0.00162756132987569	3
E2F4	SLC39A7	0.007692969792446	2
E2F4	SMC4	0.00172050602131815	2
E2F4	SRSF4	0.00734867723770334	2
E2F4	SUV39H1	0.0011453151215005	2
E2F4	TAPBP	4.75156087017805e-05	3
E2F4	TRMT1L	0.00640246698059797	2
E2F4	UBE2Q1	0.00299619688260446	2
E2F4	WBP2	0.00047227307731453	2
E2F4	WDR70	0.00260232333357481	3
E2F4	WDR81	0.00112285209717711	2
E2F4	XPC	0.000856326257269817	2
E2F4	ZBTB22	0.000312174286621944	3
E2F4	ZBTB4	0.0030630001289912	2
E2F4	ZBTB45	0.00184572023732828	3
E2F4	ZC3H10	0.000697055677869524	3
EP300	ABI3	0.00382354024895815	2
EP300	ACP5	0.00532728745800099	5
EP300	ADAM8	0.000790179559801529	2
EP300	AKAP11	0.00074626073923159	2
EP300	AKIRIN2	0.00745036074392097	2
EP300	ALDH2	0.00024840052120949	2
EP300	ANKRD10	1.19379802896194e-06	3
EP300	AP3M2	0.000956584249529889	2
EP300	AP4E1	0.000322099875553249	2
EP300	APOBEC3B	1.59696124973266e-06	2
EP300	ARPC5L	4.58435418549746e-05	3
EP300	ASAH1	0.000275358310393281	2
EP300	ASAP1	0.00101208763895125	2
EP300	ATF4	0.00942549655896981	2
EP300	ATG16L1	0.000551681062015908	2
EP300	ATP1A1	0.00249571829151227	3
EP300	ATP6V0A1	0.00773910769140891	2
EP300	C17orf99	0.00040394390853258	4
EP300	CCL5	2.53507505630481e-08	2
EP300	CD164	0.00037664894492849	3
EP300	CD38	1.45204757327967e-05	3
EP300	CD48	0.00187829757043223	2
EP300	CDCA7L	0.00569424275523452	3
EP300	CFLAR	5.929566244402e-05	5
EP300	CHST12	1.1857247216028e-05	2
EP300	CIITA	0.000624520005705206	4
EP300	CITED2	1.46064139351427e-05	2
EP300	CORO1B	0.00053015130574157	2
EP300	CREB3L2	1.79952385850326e-06	3
EP300	CSK	4.92856887521701e-05	5
EP300	CSRNP1	0.00574573607889432	3
EP300	CTDSP1	0.0023028561425933	2
EP300	CXCR4	0.000138364450899969	3
EP300	DCP2	0.000154846916183151	2
EP300	DDIT3	0.00429384340042875	2
EP300	DEK	0.00580564977949034	2
EP300	DMXL1	0.00366648976442553	2
EP300	DRAP1	0.000628890070759813	2
EP300	DSG2	0.00777637833156928	2
EP300	DUSP10	0.00399718870347247	2
EP300	DUSP2	0.00287255901036518	3
EP300	DUSP22	0.000844045199913636	5
EP300	EDEM3	0.0049427091410503	2
EP300	EFHD2	0.000144305546322797	2
EP300	EHBP1L1	0.000256896121233706	3
EP300	EHD4	0.00136713895031965	3
EP300	EIF2AK3	0.00614141431631644	3
EP300	ERAP2	0.00882371631802553	2
EP300	FAM102A	5.78571999910175e-07	2
EP300	FAM107B	0.000278656297154039	2
EP300	FAM53C	0.000190733551201366	2
EP300	FAM65B	0.000286821278236724	4
EP300	FNIP2	0.000207021164408591	2
EP300	FOXN2	0.00256983001929514	2
EP300	GALC	1.83019034934098e-05	2
EP300	GEMIN8	0.00372561356434628	2
EP300	GLCCI1	0.000148630818514831	3
EP300	GNG7	0.000128513866198043	2
EP300	GPR114	8.19758948992904e-08	2
EP300	GYPC	0.000206777960961029	3
EP300	H3F3B	0.00143117230581079	2
EP300	HAUS8	0.00129640509713229	2
EP300	HCST	7.69859134844566e-05	3
EP300	HERPUD1	1.4020771335601e-08	4
EP300	HIST1H2BK	0.000847085848179011	3
EP300	HMGN4	3.88316665655526e-06	3
EP300	HMHA1	0.00131643246805235	2
EP300	HSP90B1	2.96086077697255e-05	4
EP300	IFITM3	1.39415587579806e-05	2
EP300	IKZF2	2.20180037430882e-05	2
EP300	IL10RA	0.000251847967470893	2
EP300	IL10RB	0.00825302934912875	3
EP300	INSIG1	0.00493788708847029	2
EP300	ISCU	2.4766427658896e-05	5
EP300	ISG20	7.68645477387807e-07	3
EP300	ITGAL	1.52555398313306e-05	4
EP300	ITGB7	6.09138067261888e-05	3
EP300	KIAA0922	0.0031965593299712	2
EP300	LAPTM5	4.46094117971569e-11	7
EP300	LASP1	0.000569057691031951	2
EP300	LINC00426	3.8046208699748e-06	2
EP300	LITAF	0.000246300608981737	2
EP300	LPIN1	0.00325095538463318	5
EP300	LRMP	0.000783207015294485	3
EP300	MAD2L1BP	0.000366971934272775	2
EP300	MAP4K1	0.00426609713294292	2
EP300	MAPK6	4.67042072631685e-05	2
EP300	MARCH3	0.00083926230114643	2
EP300	MDC1	0.00245129381573651	2
EP300	MDFIC	0.0026799497445747	2
EP300	MEF2D	0.000128960360938686	5
EP300	MTMR14	0.00252175915915258	2
EP300	MX2	0.00109186791027925	2
EP300	MYB	4.01282665807788e-10	2
EP300	MYL12A	0.00025280021877768	4
EP300	NCF2	8.10390522670289e-05	3
EP300	NDST2	0.000807291200685191	2
EP300	NFE2L2	0.00293321022340646	2
EP300	NFKBIE	0.00176188752995709	3
EP300	NHLRC2	0.00468644029769229	2
EP300	NINJ1	0.000914870319760411	2
EP300	NUBP1	0.00723203602149817	3
EP300	PANK1	0.00668171303773963	2
EP300	PARVB	0.00658842563674358	2
EP300	PDLIM1	4.4060460156509e-06	2
EP300	PIK3CG	0.00364645877676119	4
EP300	PIM2	0.000711394645040163	2
EP300	PLAC8	7.0078060042212e-05	2
EP300	PLEKHG2	0.000271592713733706	5
EP300	PLXNC1	0.000532803979941887	2
EP300	PTEN	0.000380787950787242	2
EP300	PTOV1	0.00247368774623003	2
EP300	PTP4A3	0.000248118820752542	4
EP300	PTPN22	0.00398496747366305	3
EP300	PTPN6	0.000102148028702558	4
EP300	PTPRCAP	0.000278517539144147	2
EP300	RAB35	0.00347375004342506	2
EP300	RAD17	0.000993475001542873	2
EP300	RASGRP3	4.57035975049222e-05	2
EP300	REEP5	0.00259061975718536	2
EP300	REPIN1	5.70952479210589e-07	4
EP300	RGS1	2.93831851015679e-05	2
EP300	RHBDF2	0.00589591847088894	2
EP300	RILPL2	0.000437815116125825	5
EP300	RMI2	5.38330188716003e-07	3
EP300	RRM2B	0.00590912830751235	3
EP300	SCYL3	0.000585379666740066	2
EP300	SGK1	2.84840133936404e-05	2
EP300	SH2B2	0.000219017237870703	2
EP300	SIAH2	0.000763920432582936	2
EP300	SLAIN1	0.000130051548636746	2
EP300	SLC1A4	0.00677706219946949	4
EP300	SLC25A19	0.00115107916288652	2
EP300	SLC2A5	0.0027308449777364	3
EP300	SLCO4A1	0.00300167002162808	2
EP300	SNRPA	0.000441212521191189	2
EP300	SNX5	0.000337996157262866	2
EP300	SPAG9	0.0082636636119023	2
EP300	ST6GALNAC4	0.00158393842649438	2
EP300	STAT1	2.24906563091577e-05	2
EP300	STAT3	0.000625807564737354	2
EP300	STX11	5.52358695192622e-05	2
EP300	SYTL3	1.58701647178908e-07	3
EP300	SYVN1	4.76781368220983e-06	2
EP300	TACC1	0.000371933023540459	3
EP300	TAF12	0.00525057582517807	3
EP300	TBP	0.00971741262654244	2
EP300	TMEM156	5.64042102713604e-06	2
EP300	TNFAIP1	0.0061072383724275	2
EP300	TNFAIP3	0.00351494835662521	2
EP300	TNFRSF1B	0.000203634503821049	3
EP300	TRA2B	0.0061555211872232	2
EP300	TRABD	0.00376672343842365	2
EP300	TRAF3	0.0002535213562356	3
EP300	TRAF3IP3	0.000302129819202455	2
EP300	TRIM69	2.91256722158885e-05	2
EP300	TRIM8	9.2411255740617e-05	3
EP300	TXNDC11	1.55879651546575e-07	2
EP300	TYROBP	0.000847353786395557	3
EP300	VPS37B	8.33453922372519e-05	4
EP300	WBP4	0.00128628416946828	3
EP300	WIPI1	2.24670051264378e-05	2
EP300	YARS	0.00365635821005476	2
EP300	ZFAND6	0.00447276827377694	2
EP300	ZFP36L1	0.00132665119880118	5
EP300	ZFP36L2	0.000185678590782093	3
EP300	ZFP91	0.00363957948485322	3
EP300	ZHX2	0.00208439112869292	3
EP300	ZKSCAN5	0.000723164969227171	2
EP300	ZNF296	0.00624075068425385	2
EP300	ZNF318	0.00408456398933159	2
EZH2	GCAT	0.00578897507216197	3
IRF8	GADD45B	0.003514237653168	2
IRF8	RAD54B	0.00174659319836374	2
IRF8	RBM43	0.0049952680697977	2
IRF8	ZNF296	0.0094814997198592	2
JUND	AP3M2	0.000149477527537091	2
JUND	CTNNAL1	0.00683197102223076	2
JUND	ENO3	0.00276230581775878	2
JUND	LRMP	0.000190976385075961	2
JUND	MIDN	0.000921713906103346	2
NFE2L1	CIITA	0.00278109663471093	2
NFE2L1	PSAP	0.00736442892436765	3
NFKB2	ABI3	4.41550832264206e-05	2
NFKB2	ADAM8	0.000402174829764023	3
NFKB2	BATF	0.000434074342902816	2
NFKB2	BCL3	0.000258258320963233	3
NFKB2	CENPM	0.00386693183099679	2
NFKB2	CMTM6	0.000100794509149139	2
NFKB2	FAM174B	0.000565606400658598	3
NFKB2	FBXO6	0.000166688182782604	3
NFKB2	GCDH	0.0078876484635089	2
NFKB2	GNA15	0.00283797477086622	2
NFKB2	GNL3	0.00338264802961385	2
NFKB2	GPSM3	0.000982000939893703	2
NFKB2	GRAMD1A	0.00709823197606593	2
NFKB2	KLF9	0.00543112693630253	2
NFKB2	LPAR2	0.000133967268484519	2
NFKB2	LSM4	0.00130185148615029	2
NFKB2	MARCKSL1	0.000474818485339774	2
NFKB2	NFKBIE	7.88506680410456e-05	3
NFKB2	PEA15	2.59303797795789e-07	2
NFKB2	RASSF2	0.00499114291251351	2
NFKB2	SEMA4C	0.00528420584027909	2
NFKB2	SREBF1	0.00660820339057928	2
NFKB2	SUPT4H1	0.0072622102419269	2
NFKB2	TPMT	0.00353982075557971	2
NFKB2	ZBTB17	0.0010922235023913	2
NFKB2	ZFP36L2	0.0072206701811235	2
NFYC	AMD1	0.00339027012382149	2
NFYC	ATG2A	0.000517149073304204	2
NFYC	C12orf65	0.0053100861887357	2
NFYC	CCDC25	0.00164018126328305	2
NFYC	CENPM	0.00354004246232892	3
NFYC	COX19	0.00860877397144291	2
NFYC	CSE1L	0.00203440579478773	3
NFYC	CYTH4	0.00496534662435079	2
NFYC	DDRGK1	0.00555032341344689	2
NFYC	DERL3	0.00419826976999523	2
NFYC	DEXI	0.00682241471068966	3
NFYC	DHCR24	0.0036234296967684	2
NFYC	EIF2AK3	0.00312364985472484	3
NFYC	EMP3	0.00208796345423709	3
NFYC	FAM98C	0.0038496495369564	2
NFYC	FBXW9	0.00870671210420175	3
NFYC	GEN1	0.00970844855220007	2
NFYC	GNAI2	0.00206173061583419	2
NFYC	HK2	0.00435432922728305	2
NFYC	KCTD9	0.00701216467392858	2
NFYC	KLF10	0.00815647249666191	2
NFYC	LAS1L	0.00227037712642808	2
NFYC	LIN52	0.00294070490368814	5
NFYC	LRRC45	0.0053928038314345	7
NFYC	LTBP4	0.00668629528797591	4
NFYC	MCM6	3.5488675915812e-06	2
NFYC	MNT	0.00871230812732469	2
NFYC	MYH10	0.0094619571660973	2
NFYC	NAP1L4	7.75102264207597e-05	2
NFYC	NDUFB11	0.0056491117632573	3
NFYC	NFYC	5.3362393584143e-05	3
NFYC	NHP2	0.00498329490499408	2
NFYC	OSGEP	0.00571728089518291	2
NFYC	PITPNM1	0.00836397675433657	3
NFYC	SAMD9	0.00967045794230912	2
NFYC	SPTSSA	0.00978535870465087	3
NFYC	SRM	0.00981705130028997	2
NFYC	TMEM150A	0.000507006610259826	2
NFYC	TMUB1	0.00139985875225029	2
NFYC	TRAFD1	4.25457509685396e-05	2
NFYC	ZBTB22	0.00642927278227592	2
NFYC	ZNF416	0.00849591190655752	2
POU2F1	ANKRA2	0.000399165909842199	2
POU2F1	BHLHE40	0.00148573962458262	3
POU2F1	CABLES2	5.8061713959616e-05	2
POU2F1	CCT2	0.000621572775305008	2
POU2F1	CD44	0.000305268832638246	2
POU2F1	CD69	3.10241272015151e-05	2
POU2F1	CD86	0.00817980638453975	3
POU2F1	CDC16	0.00275091402667088	2
POU2F1	CDC25B	0.00669614809988253	2
POU2F1	CLK1	0.00365390619003139	2
POU2F1	DTX3L	0.00349283024971301	3
POU2F1	ELOVL6	0.00193925899380627	2
POU2F1	EML3	0.00305069277067436	2
POU2F1	EVI2A	0.000743981794797328	2
POU2F1	FAM120B	0.00660113875729514	3
POU2F1	HLA-DMA	0.0009020420294882	2
POU2F1	IL10RB	0.00216806501041664	2
POU2F1	MAP3K1	0.00143574174330473	2
POU2F1	MBP	0.00222698872659594	2
POU2F1	OCEL1	0.00159372212865793	2
POU2F1	PAPD5	0.0055551161340557	3
POU2F1	PPID	0.00973767537884957	2
POU2F1	PREPL	0.00776492840637494	2
POU2F1	PTGER2	0.00858505143183087	2
POU2F1	PTPN1	0.000224990393806145	2
POU2F1	RAB8B	0.00877727861841558	2
POU2F1	RASSF4	0.00217534668385602	2
POU2F1	RLF	0.00112770446363636	2
POU2F1	RMI2	0.000964254657844462	2
POU2F1	RP11-175O19.4	0.0028745743639955	2
POU2F1	RRAS	0.000358826924662246	4
POU2F1	SDHB	1.62270571225233e-06	2
POU2F1	SPG11	0.00829320617292794	2
POU2F1	STAT1	0.00353149702459182	3
POU2F1	SUPT5H	0.0069334382246992	2
POU2F1	UHMK1	0.000453958413799055	2
POU2F1	UVRAG	0.00506642772323181	2
POU2F1	ZNF684	0.00147954158254829	2
POU2F2	ACAD10	1.21965563939127e-05	2
POU2F2	ADSS	1.05563514226296e-05	3
POU2F2	AGK	0.00513509568321618	2
POU2F2	AGL	0.00694572093348912	2
POU2F2	AKAP11	0.00214354253300136	3
POU2F2	AKIRIN2	0.0081132214469349	3
POU2F2	AMDHD2	0.000952101519556383	2
POU2F2	APAF1	0.00688813190375964	3
POU2F2	APOBEC3C	0.000220174967103148	2
POU2F2	APOBEC3D	0.00861834891049425	2
POU2F2	ARL6IP5	0.00464045530423608	3
POU2F2	ARSA	0.00240218805346954	3
POU2F2	ATF2	0.00503042370122791	3
POU2F2	ATF6B	0.00230953447778237	2
POU2F2	ATP1A1	0.00843579543896887	5
POU2F2	ATP5J2	0.00387623483558962	2
POU2F2	ATXN1	0.00598403139388779	2
POU2F2	B4GALT7	0.00470514915060502	3
POU2F2	B9D1	0.0089033608048413	2
POU2F2	BHLHE40	0.00997419855361682	10
POU2F2	BMF	0.000107421321626824	3
POU2F2	C16orf72	0.00403836508408453	3
POU2F2	C18orf56	0.000510698514194452	2
POU2F2	C19orf54	0.00698266828081739	3
POU2F2	C1RL	0.00726545592296562	2
POU2F2	C20orf196	1.62735921001942e-06	2
POU2F2	C8orf76	0.00751794745592678	2
POU2F2	CARS	0.000120139480359694	2
POU2F2	CCDC167	0.00536590555139783	2
POU2F2	CCDC28A	0.00878986128462244	2
POU2F2	CCDC88C	0.00785407793030743	4
POU2F2	CCNB1	0.000625468092122285	2
POU2F2	CCNE2	0.000803699932151102	2
POU2F2	CD86	0.000276231261345529	3
POU2F2	CHMP1A	0.00379933029562635	2
POU2F2	CLTA	0.000416020994378474	2
POU2F2	CMTM6	0.0050577647749329	2
POU2F2	CNDP2	0.00754543824356226	2
POU2F2	COL9A2	0.00140168497522884	2
POU2F2	COQ2	0.00570970071312341	2
POU2F2	CORO1A	0.00576773647975876	3
POU2F2	CREB3	0.00829813709573652	2
POU2F2	CRY2	0.00288687312935001	3
POU2F2	CSE1L	0.00126913761731792	3
POU2F2	CTDNEP1	0.00446485148392594	3
POU2F2	CTSC	0.00492602848410666	2
POU2F2	CTSH	0.000187434589591697	2
POU2F2	CTSZ	0.00558748619912235	5
POU2F2	CYB561D2	0.00393290442511552	2
POU2F2	DCAKD	0.0039567250479578	3
POU2F2	DDX19B	0.000195040901507265	2
POU2F2	DENND2D	0.000683174433274945	4
POU2F2	DENND4B	0.00740028303605417	2
POU2F2	DIAPH1	0.00561299270800001	2
POU2F2	DNAJC14	0.000590516175784927	3
POU2F2	DSCR3	0.00360940591409847	2
POU2F2	EHD4	0.000189554554912284	5
POU2F2	EIF2AK3	0.0064607504134362	3
POU2F2	ELF2	0.00305423559310018	3
POU2F2	EP300	0.000729469994971976	2
POU2F2	ERH	0.00405152883410553	2
POU2F2	EWSR1	0.00108046606331412	2
POU2F2	FAM102A	0.00403262076260193	6
POU2F2	FAM126B	0.00716666719049087	2
POU2F2	FAM53C	0.00352094617248587	2
POU2F2	FAM96A	0.00147030158168061	2
POU2F2	FBXO5	0.00855903344869516	3
POU2F2	FEM1C	0.000661679035622601	2
POU2F2	FKBP2	0.00832529918094491	3
POU2F2	FOXN2	0.00147156164718863	2
POU2F2	FRS3	2.07989509608969e-05	2
POU2F2	GART	0.00942118405688322	3
POU2F2	GCN1L1	0.00979623088584067	3
POU2F2	GDI2	0.00436069159571686	4
POU2F2	GEMIN4	6.95061180878457e-05	2
POU2F2	GFI1	0.000372290329469315	2
POU2F2	GLT8D1	0.00098833209816499	2
POU2F2	GLUD1	0.00118534317271766	3
POU2F2	GNAI2	0.00839941726131624	3
POU2F2	GPR137B	0.00982157635802981	2
POU2F2	H1FX	0.00594808837039177	3
POU2F2	HARS2	0.000524527929717121	2
POU2F2	HCK	0.000124681199059281	2
POU2F2	HIGD2A	0.00395597977493383	2
POU2F2	HLA-DOB	0.000154712208394745	2
POU2F2	HLA-DPB1	0.00799632065641817	5
POU2F2	HLA-DRA	0.00230948307842465	4
POU2F2	HMGCL	0.0046458087249137	3
POU2F2	HMGN2	0.000891094126469148	2
POU2F2	ICMT	0.00302058951565027	2
POU2F2	IFI35	0.00829563165406979	2
POU2F2	IL10RA	0.00266656335514188	5
POU2F2	IMP3	0.00265196983675936	2
POU2F2	INTS5	0.00135328392335134	2
POU2F2	IRF5	0.00811835923684286	3
POU2F2	IRF8	0.00233094806366249	3
POU2F2	ISCU	0.00134584546170505	7
POU2F2	ISOC2	0.00102792945064681	2
POU2F2	JUN	0.000644107970416908	2
POU2F2	JUNB	0.00539470894254229	7
POU2F2	KB-1507C5.2	0.00187256087045864	2
POU2F2	KCNAB2	0.00977980810575796	2
POU2F2	KCNN4	2.75889934679866e-05	2
POU2F2	KIF11	0.002043767598047	2
POU2F2	KLF10	0.000104838304428045	2
POU2F2	KLHL18	0.000146428202319101	2
POU2F2	LAP3	0.00913538273714483	2
POU2F2	LAPTM5	0.00181893752992327	8
POU2F2	LDHA	0.00228900336484632	2
POU2F2	LIPT1	0.00105250206368394	2
POU2F2	LPIN1	0.000326782496094842	6
POU2F2	LY86	0.000443266286725309	7
POU2F2	LYSMD2	0.00480411101282286	2
POU2F2	MANBA	0.00716993838493624	2
POU2F2	MAPKAPK3	0.00154555778308241	2
POU2F2	METTL13	0.00393151338485258	2
POU2F2	MKNK2	0.00750153299904498	2
POU2F2	MMD	0.00555385010506979	2
POU2F2	MR1	0.00426108124433376	2
POU2F2	MRPS18B	0.00741276527562598	7
POU2F2	MRPS26	0.00494372459809153	2
POU2F2	MTHFD2	0.00455739019315302	2
POU2F2	MX2	0.00252620229355548	5
POU2F2	MYL12A	0.000206817151912859	3
POU2F2	MYLIP	0.000988203367642735	2
POU2F2	MYO9B	0.00980030334273633	2
POU2F2	N4BP2	0.00800898615500145	2
POU2F2	NAPA	0.00185675711847046	2
POU2F2	NEK6	0.00750265497735903	2
POU2F2	NME2	0.000844116747818086	2
POU2F2	NMT1	8.41253494839471e-05	3
POU2F2	NUFIP2	0.000953140517478839	2
POU2F2	NUP205	0.00061665689358576	2
POU2F2	OSGEP	0.00023467287382709	3
POU2F2	PARP14	0.00586678833483766	2
POU2F2	PDLIM1	0.00256968953396689	3
POU2F2	PEX19	0.000506186755700164	2
POU2F2	PFN1	0.00474998334982899	6
POU2F2	PIM2	0.00562917604284407	5
POU2F2	PLAC8	0.000610373032203152	3
POU2F2	PLEC	0.00344714232080002	2
POU2F2	PLEK	0.000455733917675438	3
POU2F2	PLEKHG2	0.00307387482011592	6
POU2F2	PNPLA2	0.00272089600570459	3
POU2F2	POLR3GL	2.42489679288107e-06	2
POU2F2	PRKCB	3.77132893366478e-06	3
POU2F2	PRKCD	0.00390230872620863	2
POU2F2	PTPRCAP	5.12811653461952e-06	4
